source_file,id,elec_production,elec_consumption,biomass_consumption,natgas_consumption,investment_cost,fixed_om_cost,variable_om_cost,modified capture cost,modified emissions cost,LCOE ($/MWh-ethanol)
LCOE_BIOETHANOL_5.csv,NW_DryMill_CCS_Fermentation_Exhaust,0.0,0.7364378195335572,51.54077946979481,4.478650997559742,1.845971685370083,8.23225890533723,-8.143443156227582,-16.09106567415308,6.281508150570837,48.8810981977856
LCOE_BIOETHANOL_5.csv,CA_DryMill_CCS_Fermentation_Exhaust,0.0,1.0031280655996513,51.54077946979481,4.478366989876639,1.845971685370083,8.23225890533723,-8.143443156227582,-16.250188880333265,6.281508150570837,48.98838122998841
LCOE_BIOETHANOL_5.csv,SW_DryMill_CCS_Fermentation_Exhaust,0.0,0.7685941559499145,51.54077946979481,4.478621943900206,1.845971685370083,8.23225890533723,-8.143443156227582,-14.908840250376985,6.281508150570837,50.09545090431851
LCOE_BIOETHANOL_5.csv,TX_DryMill_CCS_Fermentation_Exhaust,0.0,0.5546397308836615,51.54077946979481,4.350224681934033,1.845971685370083,8.23225890533723,-8.143443156227582,-14.101178537207677,6.281508150570837,50.5607609304554
LCOE_BIOETHANOL_5.csv,CEN_DryMill_CCS_Fermentation_Exhaust,0.0,0.6905350591970737,51.54077946979481,4.382816032575413,1.845971685370083,8.23225890533723,-8.143443156227582,-12.424468448195404,6.281508150570837,52.40595769842246
LCOE_BIOETHANOL_5.csv,NW_DryMill_CCS_Fermentation,0.0,0.7364378195335572,51.54077946979481,4.478650997559742,1.1219173819252375,7.835557847855159,-8.17243484467934,-11.27231175869146,6.281508150570837,52.55010506386853
LCOE_BIOETHANOL_5.csv,CA_DryMill_CCS_Fermentation,0.0,1.0031280655996513,51.54077946979481,4.478366989876639,1.1219173819252375,7.835557847855159,-8.17243484467934,-11.383782709368568,6.281508150570837,52.70504035157442
LCOE_BIOETHANOL_5.csv,SW_DryMill_CCS_Fermentation,0.0,0.7685941559499145,51.54077946979481,4.478621943900206,1.1219173819252375,7.835557847855159,-8.17243484467934,-10.444124625799365,6.281508150570837,53.41041947951746
LCOE_BIOETHANOL_5.csv,TX_DryMill_CCS_Fermentation,0.0,0.5546397308836615,51.54077946979481,4.350224681934033,1.1219173819252375,7.835557847855159,-8.17243484467934,-9.878331482525624,6.281508150570837,53.63386093575876
LCOE_BIOETHANOL_5.csv,NCEN_DryMill_CCS_Fermentation_Exhaust,0.0,0.8443717353363611,51.54077946979481,4.382833334192889,1.845971685370083,8.23225890533723,-8.143443156227582,-10.777319755605834,6.281508150570837,54.20696036876879
LCOE_BIOETHANOL_5.csv,CEN_DryMill_CCS_Fermentation,0.0,0.6905350591970737,51.54077946979481,4.382816032575413,1.1219173819252375,7.835557847855159,-8.17243484467934,-8.703741854030778,6.281508150570837,54.9769372432084
LCOE_BIOETHANOL_5.csv,SE_DryMill_CCS_Fermentation_Exhaust,0.0,1.0473997293357549,51.54077946979481,4.382814073901736,1.845971685370083,8.23225890533723,-8.143443156227582,-9.819421561541182,6.281508150570837,55.36786729654169
LCOE_BIOETHANOL_5.csv,MIDAT_DryMill_CCS_Fermentation_Exhaust,0.0,1.0803794353764464,51.54077946979481,4.382999168564172,1.845971685370083,8.23225890533723,-8.143443156227582,-9.025953608230848,6.281508150570837,56.194500050555135
LCOE_BIOETHANOL_5.csv,NCEN_DryMill_CCS_Fermentation,0.0,0.8443717353363611,51.54077946979481,4.382833334192889,1.1219173819252375,7.835557847855159,-8.17243484467934,-7.549860939504715,6.281508150570837,56.28467213549124
LCOE_BIOETHANOL_5.csv,SE_DryMill_CCS_Fermentation,0.0,1.0473997293357549,51.54077946979481,4.382814073901736,1.1219173819252375,7.835557847855159,-8.17243484467934,-6.87882228394018,6.281508150570837,57.158719524764
LCOE_BIOETHANOL_5.csv,MIDAT_DryMill_CCS_Fermentation,0.0,1.0803794353764464,51.54077946979481,4.382999168564172,1.1219173819252375,7.835557847855159,-8.17243484467934,-6.322972328358188,6.281508150570837,57.74773428104913
