source_file,id,elec_production,elec_consumption,biomass_consumption,natgas_consumption,investment_cost,fixed_om_cost,variable_om_cost,modified capture cost,modified emissions cost,LCOE ($/MWh-ethanol)
LCOE_BIOETHANOL_2.csv,NW_DryMill_CCS_Fermentation_Exhaust,0.0,0.7358636601143845,51.54077946979481,4.457549226705155,1.845971685370083,8.23225890533723,-8.143443156227582,-17.034878992536783,6.623714419066479,48.25781521762379
LCOE_BIOETHANOL_2.csv,CA_DryMill_CCS_Fermentation_Exhaust,0.0,1.0053136927072917,51.54077946979481,4.457038012875569,1.845971685370083,8.23225890533723,-8.143443156227582,-17.179688041247246,6.623714419066479,48.38194498767664
LCOE_BIOETHANOL_2.csv,SW_DryMill_CCS_Fermentation_Exhaust,0.0,0.7701334035381109,51.54077946979481,4.457496016070275,1.845971685370083,8.23225890533723,-8.143443156227582,-15.518125188800894,6.623714419066479,49.80878555414852
LCOE_BIOETHANOL_2.csv,TX_DryMill_CCS_Fermentation_Exhaust,0.0,0.5564594739735967,51.54077946979481,4.35021847946739,1.845971685370083,8.23225890533723,-8.143443156227582,-14.711074674431485,6.623714419066479,50.29488460235053
LCOE_BIOETHANOL_2.csv,CEN_DryMill_CCS_Fermentation_Exhaust,0.0,0.6974115563881922,51.54077946979481,4.381555299618924,1.845971685370083,8.23225890533723,-8.143443156227582,-13.03375026154472,6.623714419066479,52.14449791780342
LCOE_BIOETHANOL_2.csv,NW_DryMill_CCS_Fermentation,0.0,0.7358636601143845,51.54077946979481,4.457549226705155,1.1219173819252375,7.835557847855159,-8.17243484467934,-11.93348350345138,6.623714419066479,52.209463657330495
LCOE_BIOETHANOL_2.csv,CA_DryMill_CCS_Fermentation,0.0,1.0053136927072917,51.54077946979481,4.457038012875569,1.1219173819252375,7.835557847855159,-8.17243484467934,-12.03492692401773,6.623714419066479,52.37695905552747
LCOE_BIOETHANOL_2.csv,SW_DryMill_CCS_Fermentation,0.0,0.7701334035381109,51.54077946979481,4.457496016070275,1.1219173819252375,7.835557847855159,-8.17243484467934,-10.870948424475516,6.623714419066479,53.306215269095205
LCOE_BIOETHANOL_2.csv,TX_DryMill_CCS_Fermentation,0.0,0.5564594739735967,51.54077946979481,4.35021847946739,1.1219173819252375,7.835557847855159,-8.17243484467934,-10.305583445722291,6.623714419066479,53.55062878168104
LCOE_BIOETHANOL_2.csv,NCEN_DryMill_CCS_Fermentation_Exhaust,0.0,0.8448152277830977,51.54077946979481,4.381581415267944,1.845971685370083,8.23225890533723,-8.143443156227582,-11.386813416117224,6.623714419066479,53.93886455027485
LCOE_BIOETHANOL_2.csv,CEN_DryMill_CCS_Fermentation,0.0,0.6974115563881922,51.54077946979481,4.381555299618924,1.1219173819252375,7.835557847855159,-8.17243484467934,-9.130563463491134,6.623714419066479,54.89793766647833
LCOE_BIOETHANOL_2.csv,SE_DryMill_CCS_Fermentation_Exhaust,0.0,1.0510573049050351,51.54077946979481,4.381550402934732,1.845971685370083,8.23225890533723,-8.143443156227582,-10.40706733212039,6.623714419066479,55.1248216990604
LCOE_BIOETHANOL_2.csv,MIDAT_DryMill_CCS_Fermentation_Exhaust,0.0,1.0825827669928705,51.54077946979481,4.381770753723347,1.845971685370083,8.23225890533723,-8.143443156227582,-9.377520552797469,6.623714419066479,56.18611429125978
LCOE_BIOETHANOL_2.csv,NCEN_DryMill_CCS_Fermentation,0.0,0.8448152277830977,51.54077946979481,4.381581415267944,1.1219173819252375,7.835557847855159,-8.17243484467934,-7.976830954751516,6.623714419066479,56.19909996226186
LCOE_BIOETHANOL_2.csv,SE_DryMill_CCS_Fermentation,0.0,1.0510573049050351,51.54077946979481,4.381550402934732,1.1219173819252375,7.835557847855159,-8.17243484467934,-7.290487145906755,6.623714419066479,57.09165483589536
LCOE_BIOETHANOL_2.csv,NE_DryMill_CCS_Fermentation_Exhaust,0.0,1.3054571304581477,51.54077946979481,4.38168489852719,1.845971685370083,8.23225890533723,-8.143443156227582,-7.998259833665633,6.623714419066479,57.78816351866073
LCOE_BIOETHANOL_2.csv,MIDAT_DryMill_CCS_Fermentation,0.0,1.0825827669928705,51.54077946979481,4.381770753723347,1.1219173819252375,7.835557847855159,-8.17243484467934,-6.569256339837379,6.623714419066479,57.84463145484118
LCOE_BIOETHANOL_2.csv,NE_DryMill_CCS_Fermentation,0.0,1.3054571304581477,51.54077946979481,4.38168489852719,1.1219173819252375,7.835557847855159,-8.17243484467934,-5.603039612032661,6.623714419066479,59.03363669091502
LCOE_BIOETHANOL_2.csv,TX_DryMill_Existing_Non_CCS,0.0,0.5564594739735967,51.54077946979481,4.35021847946739,0.0,7.22087243778104,-8.18532003954679,0.0,6.623714419066479,62.106724240536536
LCOE_BIOETHANOL_2.csv,CEN_DryMill_Existing_Non_CCS,0.0,0.6974115563881922,51.54077946979481,4.381555299618924,0.0,7.22087243778104,-8.18532003954679,0.0,6.623714419066479,62.27901314310266
LCOE_BIOETHANOL_2.csv,NW_DryMill_Existing_Non_CCS,0.0,0.7358636601143845,51.54077946979481,4.457549226705155,0.0,7.22087243778104,-8.18532003954679,0.0,6.623714419066479,62.39345917391508
LCOE_BIOETHANOL_2.csv,NCEN_DryMill_Existing_Non_CCS,0.0,0.8448152277830977,51.54077946979481,4.381581415267944,0.0,7.22087243778104,-8.18532003954679,0.0,6.623714419066479,62.426442930146585
LCOE_BIOETHANOL_2.csv,SW_DryMill_Existing_Non_CCS,0.0,0.7701334035381109,51.54077946979481,4.457496016070275,0.0,7.22087243778104,-8.18532003954679,0.0,6.623714419066479,62.42767570670393
LCOE_BIOETHANOL_2.csv,SE_DryMill_Existing_Non_CCS,0.0,1.0510573049050351,51.54077946979481,4.381550402934732,0.0,7.22087243778104,-8.18532003954679,0.0,6.623714419066479,62.63265399493531
LCOE_BIOETHANOL_2.csv,CA_DryMill_Existing_Non_CCS,0.0,1.0053136927072917,51.54077946979481,4.457038012875569,0.0,7.22087243778104,-8.18532003954679,0.0,6.623714419066479,62.66239799267841
LCOE_BIOETHANOL_2.csv,MIDAT_DryMill_Existing_Non_CCS,0.0,1.0825827669928705,51.54077946979481,4.381770753723347,0.0,7.22087243778104,-8.18532003954679,0.0,6.623714419066479,62.66439980781176
LCOE_BIOETHANOL_2.csv,NE_DryMill_Existing_Non_CCS,0.0,1.3054571304581477,51.54077946979481,4.38168489852719,0.0,7.22087243778104,-8.18532003954679,0.0,6.623714419066479,62.88718831608088
LCOE_BIOETHANOL_2.csv,CEN_Bio_Ethanol_CCS_86_Agri,0.0,3.5716983391462507,54.20562212474591,0.0,35.29266533343734,18.94822877590039,0.8933347598159838,-46.3925975191162,0.0005746389738791,66.51952645290356
LCOE_BIOETHANOL_2.csv,NCEN_Bio_Ethanol_CCS_86_Agri,0.0,4.294216927209981,49.60205309264667,0.0,35.02846221095182,18.806381138130178,0.8866471993628883,-40.440621719575375,-0.0001563823742812,68.17698246635187
LCOE_BIOETHANOL_2.csv,CEN_Bio_Ethanol_CCS_86_Herb,0.0,3.3640330890769854,56.80685409109231,0.0,33.240683481624224,17.846543164887237,0.8413945989520355,-43.57178087607974,0.000465145040743,68.5281926945938
LCOE_BIOETHANOL_2.csv,SE_Bio_Ethanol_CCS_20_Agri,0.0,0.0,47.79124580201504,0.0,19.813046815154298,10.476988295744883,0.255877178954102,-8.678663002113586,0.0001310751934815,69.65862616494823
LCOE_BIOETHANOL_2.csv,NCEN_Bio_Ethanol_CCS_20_Agri,0.0,0.0,49.60205309264667,0.0,19.73310035601165,10.434713216876997,0.2548447040084948,-9.602185198830286,-0.0001563823742566,70.42236978833928
balance_duals.csv,ethanol_demand_global,,,,,,,,,,70.46206
LCOE_BIOETHANOL_2.csv,MIDAT_Bio_Ethanol_CCS_20_Agri,0.0,0.0,47.9565539786318,0.0,19.75617632517299,10.446915613664926,0.2551427204592569,-7.907755342056145,-0.0004626471970111,70.50657064867582
LCOE_BIOETHANOL_2.csv,NCEN_Bio_Ethanol_CCS_86_Herb,0.0,4.050762549406521,53.32462763559874,0.0,33.04257453514687,17.740180735046923,0.8363800270446237,-38.26493658329606,-0.0005115382343781,70.7290773607132
LCOE_BIOETHANOL_2.csv,TX_Bio_Ethanol_CCS_86_Agri,0.0,2.9495487161997564,62.94052319787399,0.0,36.527576444650514,19.61123844184929,0.9245930683202302,-51.95563093624991,-0.0001604721051581,70.99768846053873
LCOE_BIOETHANOL_2.csv,SE_Bio_Ethanol_CCS_20_Herb,0.0,0.0,50.715389351501386,0.0,18.757150906155918,9.918638578848258,0.2422407267221801,-8.240147433234135,3.0013586781415905e-05,71.39330214358039
LCOE_BIOETHANOL_2.csv,SE_Bio_Ethanol_CCS_86_Agri,0.0,5.364195311050696,47.79124580201504,0.0,35.17037612576777,18.88257309753622,0.8902393517778133,-36.55111000597075,0.0001310751934692,71.54765075737026
LCOE_BIOETHANOL_2.csv,CEN_Bio_Ethanol_CCS_86_Wood,0.0,3.2159391557653407,62.51775551488296,0.0,31.777337720030705,17.06088954516337,0.8043541084673923,-43.56003671818898,-0.0002168663463899,71.81602245977439
LCOE_BIOETHANOL_2.csv,MIDAT_Bio_Ethanol_Agri,-4.249140364641471,0.0,47.9565539786318,0.0,18.41498814617082,9.712838227330902,0.2391963004305533,0.0,-0.0004626308984477,72.07397365702415
LCOE_BIOETHANOL_2.csv,SE_Bio_Ethanol_Agri,-4.125049889652967,0.0,47.79124580201504,0.0,18.46799786736562,9.74079778083993,0.2398848552694706,0.0,0.0001310914916753,72.11500750732877
LCOE_BIOETHANOL_2.csv,MIDAT_Bio_Ethanol_CCS_20_Herb,0.0,0.0,51.00837231479623,0.0,18.65453449134107,9.864375800034042,0.2409154788195141,-7.480961121672638,0.0001921249344944,72.28742908825271
LCOE_BIOETHANOL_2.csv,NCEN_Bio_Ethanol_CCS_86_Wood,0.0,3.897719426726423,56.82352657703244,0.0,31.794182725809723,17.069933436300992,0.8047804925063852,-38.083204626126594,-0.0003557293110267,72.30658230293834
LCOE_BIOETHANOL_2.csv,NCEN_Bio_Ethanol_CCS_20_Herb,0.0,0.0,53.32462763559874,0.0,18.61436095585113,9.8431323403555,0.2403966544798918,-9.085592458051927,-0.0005115382344028,72.93641358999892
LCOE_BIOETHANOL_2.csv,SE_Bio_Ethanol_CCS_86_Herb,0.0,5.078321465556397,50.715389351501386,0.0,33.29604268197212,17.87626488703921,0.8427958617209185,-34.704255162829575,3.001358676909879e-05,73.10458909854725
LCOE_BIOETHANOL_2.csv,MIDAT_Bio_Ethanol_CCS_20_Wood,0.0,0.0,52.93685123447842,0.0,17.957817326447284,9.495957068168249,0.2319176692274242,-7.495891389462353,0.0001826777957978,73.12683458665484
LCOE_BIOETHANOL_2.csv,SE_Bio_Ethanol_Herb,-4.125171464042392,0.0,50.715389351501386,0.0,17.48378359797687,9.221681835517346,0.2271006813020439,0.0,3.002988507376784e-05,73.52281403214032
LCOE_BIOETHANOL_2.csv,MIDAT_Bio_Ethanol_Herb,-4.2493746436458535,0.0,51.00837231479623,0.0,17.38813350702227,9.171231959986764,0.2258582613932945,0.0,0.0001921412326882,73.5444135407854
LCOE_BIOETHANOL_2.csv,CEN_Bio_Ethanol_CCS_20_Agri,0.0,0.0,54.20562212474591,0.0,19.881937798517143,10.513417323198794,0.2567668770728576,-11.015417030982915,0.0005746389738791,73.84290173152569
LCOE_BIOETHANOL_2.csv,MIDAT_Bio_Ethanol_Wood,-4.248586048606078,0.0,52.93685123447842,0.0,16.738714402759417,8.82870104704915,0.2174228149007102,0.0,0.000182694093967,74.47328614467558
LCOE_BIOETHANOL_2.csv,NCEN_Bio_Ethanol_Agri,-3.3169236371648525,0.0,49.60205309264667,0.0,18.393478736071767,9.701493260991572,0.2389169100079639,0.0,-0.000156366075878,74.61886199647722
LCOE_BIOETHANOL_2.csv,SE_Bio_Ethanol_CCS_20_Wood,0.0,0.0,55.5075179959689,0.0,17.836306037310653,9.43170282368165,0.2303484019579613,-8.335541390011326,-0.0004754237766682,74.66985844513117
LCOE_BIOETHANOL_2.csv,SE_Bio_Ethanol_CCS_86_Wood,0.0,4.829011413763316,55.5075179959689,0.0,31.661439953127815,16.998665358320466,0.801420481812074,-35.10601693272648,-0.0004754237766313,74.69156284648946
LCOE_BIOETHANOL_2.csv,MIDAT_Bio_Ethanol_CCS_86_Agri,0.0,5.509230265879976,47.9565539786318,0.0,35.06942463951935,18.82837339800573,0.887684048264498,-33.30435060531855,-0.0004626471969864,74.94645307778583
LCOE_BIOETHANOL_2.csv,CEN_Bio_Ethanol_CCS_20_Herb,0.0,0.0,56.80685409109231,0.0,18.725964591166843,9.90214749294026,0.2418379685610641,-10.34564483988755,0.0004651450407307,75.33162444891364
LCOE_BIOETHANOL_2.csv,NCEN_Bio_Ethanol_CCS_20_Wood,0.0,0.0,56.82352657703244,0.0,17.911085981662545,9.471245888866958,0.2313141535347694,-9.042442184018372,-0.0003557293110144,75.39437468776732
LCOE_BIOETHANOL_2.csv,MIDAT_Bio_Ethanol_CCS_86_Wood,0.0,5.0077377876987,52.93685123447842,0.0,31.87713609427828,17.11447015203565,0.8068802241870802,-31.569741871797778,0.0001826777958101,76.17351629867616
LCOE_BIOETHANOL_2.csv,MIDAT_Bio_Ethanol_CCS_86_Herb,0.0,5.202025145151575,51.00837231479623,0.0,33.113887057984215,17.778467613766406,0.838185103392893,-31.506861464957733,0.0001921249344944,76.43426789506806
LCOE_BIOETHANOL_2.csv,NCEN_Bio_Ethanol_Herb,-3.3166387895026794,0.0,53.32462763559874,0.0,17.350687233631078,9.151481222556033,0.2253718635748986,0.0,-0.0005115219357655,76.73501764392229
LCOE_BIOETHANOL_2.csv,TX_Bio_Ethanol_CCS_86_Herb,0.0,2.695954097059865,71.0324219422094,0.0,33.38702928714526,17.925114555775615,0.8450989322402712,-49.12267079601909,0.0005949769998859,76.76354299541123
LCOE_BIOETHANOL_2.csv,SE_Bio_Ethanol_Wood,-4.126309524906421,0.0,55.5075179959689,0.0,16.62545215442517,8.768961779958548,0.2159516268355888,0.0,-0.0004754074780433,76.99109862480374
LCOE_BIOETHANOL_2.csv,NCEN_Bio_Ethanol_Wood,-3.315727126307166,0.0,56.82352657703244,0.0,16.695155510284405,8.805726257567166,0.2168570189388463,0.0,-0.000355713012488,79.22518252450321
LCOE_BIOETHANOL_2.csv,CEN_Bio_Ethanol_CCS_20_Wood,0.0,0.0,62.51775551488296,0.0,17.901596436060082,9.466227889407486,0.2311916000385319,-10.342856317499017,-0.0002168663463653,79.77369825654368
LCOE_BIOETHANOL_2.csv,CEN_Bio_Ethanol_Agri,-2.737125968867016,0.0,54.20562212474591,0.0,18.5322120463203,9.774667035988887,0.240718947255804,0.0,0.0005746552718266,80.01666884071571
LCOE_BIOETHANOL_2.csv,TX_Bio_Ethanol_CCS_86_Wood,0.0,2.589043539485833,77.97544297030666,0.0,32.063035707016454,17.21427753009097,0.8115857510813043,-50.47970451219148,-0.0001133039550367,80.17356768183473
LCOE_BIOETHANOL_2.csv,CEN_Bio_Ethanol_Herb,-2.7377503331318023,0.0,56.80685409109231,0.0,17.45471442935871,9.206349535004849,0.2267230955259976,0.0,0.0004651613387521,80.95735597918882
LCOE_BIOETHANOL_2.csv,TX_Bio_Ethanol_CCS_20_Agri,0.0,0.0,62.94052319787399,0.0,20.57761849216473,10.88128797696148,0.2657513010740782,-12.336298730305126,-0.0001604721051581,82.32872176566399
LCOE_BIOETHANOL_2.csv,CEN_Bio_Ethanol_Wood,-2.738191355649745,0.0,62.51775551488296,0.0,16.68631018177014,8.80106085978115,0.2167421250361237,0.0,-0.0002168500479744,85.48346047577263
