source_file,id,elec_production,elec_consumption,biomass_consumption,natgas_consumption,investment_cost,fixed_om_cost,variable_om_cost,modified capture cost,modified emissions cost,LCOE ($/MWh-ethanol)
LCOE_BIOETHANOL_1.csv,NW_DryMill_CCS_Fermentation_Exhaust,0.0,0.7357123195540519,51.54077946979481,4.458887653717482,1.845971685370083,8.23225890533723,-8.143443156227582,-17.034569281196575,6.623282580692568,48.25888017704207
LCOE_BIOETHANOL_1.csv,CA_DryMill_CCS_Fermentation_Exhaust,0.0,1.0052691565205998,51.54077946979481,4.458243250077888,1.845971685370083,8.23225890533723,-8.143443156227582,-17.178858745136083,6.623282580692568,48.383503146429504
LCOE_BIOETHANOL_1.csv,SW_DryMill_CCS_Fermentation_Exhaust,0.0,0.7701049498632799,51.54077946979481,4.458820405921252,1.845971685370083,8.23225890533723,-8.143443156227582,-15.51754228014997,6.623282580692568,49.81023256060168
LCOE_BIOETHANOL_1.csv,TX_DryMill_CCS_Fermentation_Exhaust,0.0,0.5564250821405402,51.54077946979481,4.350209991881458,1.845971685370083,8.23225890533723,-8.143443156227582,-14.710251135036682,6.623282580692568,50.29523342395244
LCOE_BIOETHANOL_1.csv,CEN_DryMill_CCS_Fermentation_Exhaust,0.0,0.6974990617475998,51.54077946979481,4.381552688054021,1.845971685370083,8.23225890533723,-8.143443156227582,-13.03319153110251,6.623282580692568,52.14470970366622
LCOE_BIOETHANOL_1.csv,NW_DryMill_CCS_Fermentation,0.0,0.7357123195540519,51.54077946979481,4.458887653717482,1.1219173819252375,7.835557847855159,-8.17243484467934,-11.933266540644022,6.623282580692568,52.21043586821595
LCOE_BIOETHANOL_1.csv,CA_DryMill_CCS_Fermentation,0.0,1.0052691565205998,51.54077946979481,4.458243250077888,1.1219173819252375,7.835557847855159,-8.17243484467934,-12.034345975279182,6.623282580692568,52.37826886690774
LCOE_BIOETHANOL_1.csv,SW_DryMill_CCS_Fermentation,0.0,0.7701049498632799,51.54077946979481,4.458820405921252,1.1219173819252375,7.835557847855159,-8.17243484467934,-10.870540078119028,6.623282580692568,53.307487713253934
LCOE_BIOETHANOL_1.csv,TX_DryMill_CCS_Fermentation,0.0,0.5564250821405402,51.54077946979481,4.350209991881458,1.1219173819252375,7.835557847855159,-8.17243484467934,-10.305006529749678,6.623282580692568,53.55073097986075
LCOE_BIOETHANOL_1.csv,NCEN_DryMill_CCS_Fermentation_Exhaust,0.0,0.84479782568052,51.54077946979481,4.381585332615297,1.845971685370083,8.23225890533723,-8.143443156227582,-11.386367517315684,6.623282580692568,53.938865125947245
LCOE_BIOETHANOL_1.csv,CEN_DryMill_CCS_Fermentation,0.0,0.6974990617475998,51.54077946979481,4.381552688054021,1.1219173819252375,7.835557847855159,-8.17243484467934,-9.130172054751576,6.623282580692568,54.89798213063848
LCOE_BIOETHANOL_1.csv,SE_DryMill_CCS_Fermentation_Exhaust,0.0,1.0510923015505034,51.54077946979481,4.3815464855873785,1.845971685370083,8.23225890533723,-8.143443156227582,-10.407801231217576,6.623282580692568,55.12368704088742
LCOE_BIOETHANOL_1.csv,NCEN_DryMill_CCS_Fermentation,0.0,0.84479782568052,51.54077946979481,4.381585332615297,1.1219173819252375,7.835557847855159,-8.17243484467934,-7.976518588224303,6.623282580692568,56.19896700565995
LCOE_BIOETHANOL_1.csv,MIDAT_DryMill_CCS_Fermentation_Exhaust,0.0,1.0824311790092789,51.54077946979481,4.38223202137418,1.845971685370083,8.23225890533723,-8.143443156227582,-9.278863099150838,6.623282580692568,56.28464958619972
LCOE_BIOETHANOL_1.csv,SE_DryMill_CCS_Fermentation,0.0,1.0510923015505034,51.54077946979481,4.3815464855873785,1.1219173819252375,7.835557847855159,-8.17243484467934,-7.29100126595265,6.623282580692568,57.09073995677366
LCOE_BIOETHANOL_1.csv,NE_DryMill_CCS_Fermentation_Exhaust,0.0,1.3053791371484904,51.54077946979481,4.382123641430743,1.845971685370083,8.23225890533723,-8.143443156227582,-7.909359685295191,6.623282580692568,57.87699257825116
LCOE_BIOETHANOL_1.csv,MIDAT_DryMill_CCS_Fermentation,0.0,1.0824311790092789,51.54077946979481,4.38223202137418,1.1219173819252375,7.835557847855159,-8.17243484467934,-6.500143603779765,6.623282580692568,57.91362203219212
LCOE_BIOETHANOL_1.csv,NE_DryMill_CCS_Fermentation,0.0,1.3053791371484904,51.54077946979481,4.382123641430743,1.1219173819252375,7.835557847855159,-8.17243484467934,-5.540762183792762,6.623282580692568,59.09584303037491
LCOE_BIOETHANOL_1.csv,TX_DryMill_Existing_Non_CCS,0.0,0.5564250821405402,51.54077946979481,4.350209991881458,0.0,7.22087243778104,-8.18532003954679,0.0,6.623282580692568,62.10624952274363
LCOE_BIOETHANOL_1.csv,CEN_DryMill_Existing_Non_CCS,0.0,0.6974990617475998,51.54077946979481,4.381552688054021,0.0,7.22087243778104,-8.18532003954679,0.0,6.623282580692568,62.27866619852325
LCOE_BIOETHANOL_1.csv,NW_DryMill_Existing_Non_CCS,0.0,0.7357123195540519,51.54077946979481,4.458887653717482,0.0,7.22087243778104,-8.18532003954679,0.0,6.623282580692568,62.39421442199317
LCOE_BIOETHANOL_1.csv,NCEN_DryMill_Existing_Non_CCS,0.0,0.84479782568052,51.54077946979481,4.381585332615297,0.0,7.22087243778104,-8.18532003954679,0.0,6.623282580692568,62.42599760701745
