LCOE for steam/electric cracker ($/t-ethylene),,,,,,,,,,,,,,,,,,,,,,,,,,,,
id_LC,h2_consumption,h2_production,elec_consumption,ethane_consumption,natgas_consumption,natgas_production,investment_cost,fixed_om_cost,variable_om_cost,modified capture cost,modified emissions cost,LCOE ($/t-ethylene),,id_LC,h2_consumption,h2_production,elec_consumption,ethane_consumption,natgas_consumption,natgas_production,investment_cost,fixed_om_cost,variable_om_cost,modified capture cost,modified emissions cost,LCOE ($/t-ethylene),,
NW_F-NGin,0.0,0.0,0.0,20583111581.399403,3.429520645661345,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,47.40954301704195,20583111949.335796,,CEN_F-H2in,0.0,0.0,0.0,464.01125931296116,0.0,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.599486920625544,823.7080794385465,,
SW_F-NGin,0.0,0.0,0.0,464.01125931296116,3.4294983978627855,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,47.40954301704195,831.9476339328257,,SE_F-H2in,0.0,0.0,0.0,464.01125931296116,0.0,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.599486920625544,823.7080794385465,,
TX_F-NGin,0.0,0.0,0.0,464.01125931296116,3.3311783767226464,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,47.40954301704195,831.8493139116856,,MIDAT_F-H2in,0.0,0.0,0.0,464.01125931296116,0.0,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.599486920625544,823.7080794385465,,
NCEN_F-NGin,0.0,0.0,0.0,464.01125931296116,3.3561484059144435,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,47.40954301704195,831.8742839408774,,NE_F-H2in,0.0,0.0,0.0,464.01125931296116,0.0,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.599486920625544,823.7080794385465,,
CEN_F-NGin,0.0,0.0,0.0,464.01125931296116,3.356135157225414,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,47.40954301704195,831.8742706921885,,TX_F-NGin,0.0,0.0,0.0,464.01125931296116,3.3311783767226464,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,47.40954301704195,831.8493139116856,,
SE_F-NGin,0.0,0.0,0.0,464.01125931296116,3.356133657373826,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,47.40954301704195,831.8742691923369,,SE_F-NGin,0.0,0.0,0.0,464.01125931296116,3.356133657373826,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,47.40954301704195,831.8742691923369,,
MIDAT_F-NGin,0.0,0.0,0.0,464.01125931296116,3.356275393348916,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,47.40954301704195,831.874410928312,,CEN_F-NGin,0.0,0.0,0.0,464.01125931296116,3.356135157225414,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,47.40954301704195,831.8742706921885,,
NE_F-NGin,0.0,0.0,0.0,464.01125931296116,3.356237647083945,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,47.40954301704195,831.8743731820471,,NCEN_F-NGin,0.0,0.0,0.0,464.01125931296116,3.3561484059144435,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,47.40954301704195,831.8742839408774,,
CA_F-CC90-NGin,0.0,0.0,5.533554663445651,20583111581.399403,3.429303167181048,0.0,258.2334009198329,141.334415469421,-46.79224006554788,-40.06809949414716,47.40954301704173,20583111950.47928,,NE_F-NGin,0.0,0.0,0.0,464.01125931296116,3.356237647083945,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,47.40954301704195,831.8743731820471,,
NW_F-CC90-NGin,0.0,0.0,4.062411441137012,20583111581.399403,3.429520645661345,0.0,258.2334009198329,141.334415469421,-46.79224006554788,-39.675749318773406,47.40954301704173,20583111949.400703,,MIDAT_F-NGin,0.0,0.0,0.0,464.01125931296116,3.356275393348916,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,47.40954301704195,831.874410928312,,
SW_F-CC90-NGin,0.0,0.0,4.239795417757876,464.01125931296116,3.4294983978627855,0.0,258.2334009198329,141.334415469421,-46.79224006554788,-36.760735453199224,47.40954301704173,835.1049370161304,,SW_F-NGin,0.0,0.0,0.0,464.01125931296116,3.4294983978627855,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,47.40954301704195,831.9476339328257,,
