source_file,id_LC,h2_consumption - ethanol upgrade,elec_consumption - ethanol upgrade,elec_consumption - ethanol prod.,elec_production - ethanol upgrade,elec_production - ethanol prod.,biomass_consumption - ethanol prod.,natgas_consumption - ethanol prod.,investment_cost - ethanol upgrade,investment_cost - ethanol prod.,fixed_om_cost - ethanol upgrade,fixed_om_cost - ethanol prod.,variable_om_cost - ethanol upgrade,variable_om_cost - ethanol prod.,modified capture cost,modified emissions cost,elec_production,elec_consumption,biomass_consumption,investment_cost,fixed_om_cost,variable_om_cost,LCOE ($/MWh-fuel)
LCOE_BIOLF_2.csv,SE_Gasoline_Gasification_Non_CCS_Wood,,,,,,,,,,,,,,0.0,0.0005777632462611,0.0,0.0,54.40572248353716,21.24249405657671,16.914078216930058,10.36763875823142,102.9305112785216
LCOE_BIOLF_2.csv,CEN_Gasoline_Gasification_CCS_31_Herb,,,,,,,,,,,,,,-14.92418719073895,0.0003026107447375,0.0,1.3041822176897624,55.68188256210183,27.22499603427936,22.179972984240678,11.648575238283373,103.1157244566008
LCOE_ETHANOL_UPGRADE_2.csv,NE_Ethanol_to_Gasoline_Diesel,0.0,0.0,1.3740864324581907,0.0,0.0,54.25033433530679,4.612034841971535,30.200900542001456,6.5759961391472e-06,16.546720181413264,1.394908281062942e-06,6.315426529445472,-8.571552824978474,-8.418737057155012,7.044618081403183,,,,,,,103.35383903277084
LCOE_BIOLF_2.csv,NE_Gasoline_Gasification_CCS_31_Wood,,,,,,,,,,,,,,-9.450507139702752,0.0001787790918382,0.0,2.355962900200172,51.58294204556287,26.273898803647068,21.405122150314053,11.241635687732344,103.4092332268456
LCOE_BIOLF_2.csv,CEN_Gasoline_Gasification_CCS_31_Agri,,,,,,,,,,,,,,-15.9198496666012,-0.0005537558598034,0.0,1.3847404816737454,53.13407267579047,28.906661669452195,23.550011690938565,12.368098159509202,103.42318125490316
LCOE_ETHANOL_UPGRADE_2.csv,SW_Ethanol_to_Diesel,0.393035137489129,0.0,0.8102689505395133,0.0,0.0,54.22683018178228,4.689798679530449,32.94383396942472,6.573147065040563e-06,18.049541328236973,1.3943039320060669e-06,10.573756333008005,-8.567839168721601,-16.326853183233283,7.033612443961301,,,,,,,103.82599263946848
LCOE_BIOLF_2.csv,NE_Gasoline_Gasification_CCS_31_Herb,,,,,,,,,,,,,,-9.223409215508148,-0.0003675590027858,0.0,2.422702096255636,50.20004557929818,27.0181799989278,22.01148171720689,11.560086257596549,103.98871887477412
LCOE_BIOLF_2.csv,NE_Gasoline_Gasification_CCS_31_Agri,,,,,,,,,,,,,,-9.647035207388344,0.0003913138308239,0.0,2.545983393695921,47.63438607334157,28.39302352174097,23.131555055515523,12.148331273176762,104.20663542391324
LCOE_ETHANOL_UPGRADE_2.csv,TX_Ethanol_to_Diesel,0.2690869098516034,0.0,0.5854593917403603,0.0,0.0,54.22683018178228,4.576930367884256,32.94383396942472,6.573147065040563e-06,18.049541328236973,1.3943039320060669e-06,10.573756333008005,-8.567839168721601,-15.477743184489908,7.033612443961301,,,,,,,104.21347654012898
LCOE_BIOLF_2.csv,NCEN_Gasoline_Gasification_Non_CCS_Wood,,,,,,,,,,,,,,0.0,0.000400090388187,0.0,0.0,55.69623541637145,21.331794607851347,16.985182697649282,10.41122289924897,104.42483571150925
