source_file,id_LC,h2_consumption,elec_consumption,elec_consumption - ethanol prod.,elec_production,elec_production - ethanol prod.,biomass_consumption - ethanol prod.,natgas_consumption - ethanol prod.,investment_cost,investment_cost - ethanol prod.,fixed_om_cost,fixed_om_cost - ethanol prod.,variable_om_cost,variable_om_cost - ethanol prod.,modified capture cost,modified emissions cost,biomass_consumption,LCOE ($/MWh-fuel)
balance_duals.csv,jetfuel_demand_global,,,,,,,,,,,,,,,,,97.89387
balance_duals.csv,gasoline_demand_global,,,,,,,,,,,,,,,,,100.736661
LCOE_BIOLF_1.csv,NCEN_Gasoline_Gasification_CCS_31_Agri,,1.664725042100333,,0.0,,,,28.688537921426043,,23.372308126451365,,12.274771024146544,,-13.87514548023059,0.0003010458353524,48.61310522481265,100.73860290454172
LCOE_BIOLF_1.csv,SE_Gasoline_Gasification_Non_CCS_Herb,,0.0,,0.0,,,,22.34060962863324,,17.788439420822804,,10.903586445708632,,0.0,-0.0006044050447107,49.70701657185258,100.73904766197252
LCOE_BIOLF_1.csv,MIDAT_Gasoline_Gasification_Non_CCS_Wood,,0.0,,0.0,,,,21.3883695781587,,17.030229831491027,,10.438834951456313,,0.0,-0.0001923959490134,51.88449538242956,100.74173734758658
LCOE_BIOLF_1.csv,MIDAT_Gasoline_Gasification_Non_CCS_Herb,,0.0,,0.0,,,,22.21751481491715,,17.690426668565603,,10.843508633836768,,0.0,0.0006319848332572,49.99329807645003,100.74538017860282
LCOE_BIOLF_1.csv,NW_Gasoline_Gasification_CCS_99_Wood,,14.461346796588842,,0.0,,,,34.90228046645605,,25.689010527763244,,13.392609161657113,,-62.04338629287651,-0.0006044050447107,74.34448902558367,100.74574528012768
LCOE_BIOLF_1.csv,SE_Gasoline_Gasification_Non_CCS_Agri,,0.0,,0.0,,,,23.59783799993839,,18.78949226104781,,11.517190929041696,,0.0,-4.881876136771417e-05,46.84146828299718,100.7459406542637
LCOE_BIOLF_1.csv,NE_Gasoline_Gasification_Non_CCS_Wood,,0.0,,0.0,,,,21.523945460052467,,17.138180482886906,,10.505004289390907,,0.0,0.0001787674361567,51.57939090649128,100.74669990625772
LCOE_BIOLF_1.csv,MIDAT_Gasoline_Gasification_Non_CCS_Agri,,0.0,,0.0,,,,23.52898945726898,,18.734672444093626,,11.4835886214442,,0.0,0.0006042465555277,47.0017406481192,100.74959541748154
LCOE_BIOLF_1.csv,NE_Gasoline_Gasification_Non_CCS_Herb,,0.0,,0.0,,,,22.13367102738781,,17.623667069786954,,10.80258772789649,,0.0,-0.0003675350394697,50.1994550088218,100.75901329885356
LCOE_BIOLF_1.csv,NW_Gasoline_Gasification_CCS_99_Herb,,15.325499575682748,,0.0,,,,36.987902441092416,,27.224083999964016,,14.19289841473653,,-62.57811620888765,0.0003025910157508,69.61164255024939,100.7642133638532
LCOE_BIOLF_1.csv,NE_Gasoline_Gasification_Non_CCS_Agri,,0.0,,0.0,,,,23.25996207472296,,18.52046265409626,,11.352286773794807,,0.0,0.0003912883187795,47.63634167696745,100.76944446790024
LCOE_BIOLF_1.csv,CEN_Gasoline_Gasification_CCS_99_Herb,,14.52948563010519,,0.0,,,,36.987902441092416,,27.224083999964016,,14.19289841473653,,-47.762084898142696,0.0003025910157995,55.67463726603783,100.84722544480913
LCOE_BIOLF_1.csv,SW_Gasoline_Gasification_CCS_99_Herb,,16.148793099279146,,0.0,,,,37.23430457517676,,27.40544255109478,,14.287447178722347,,-56.79112778901157,-0.0006524596864198,62.58872085508328,100.87292801065834
LCOE_BIOLF_1.csv,SE_Gasoline_Gasification_CCS_31_Herb,,1.9688826175117489,,0.0,,,,27.27078628237065,,22.21727791035812,,11.668167202572349,,-11.887027609628118,-0.0006044050446985,49.70701657185258,100.94449856999262
LCOE_BIOLF_1.csv,SE_Gasoline_Gasification_CCS_31_Agri,,2.0796824178597557,,0.0,,,,28.80546267625263,,23.46756573089609,,12.324798829553767,,-12.538385803341576,-4.8818761380585226e-05,46.84146828299718,100.98054331545649
LCOE_BIOLF_1.csv,SW_Gasoline_Gasification_CCS_99_Wood,,15.279067412605835,,0.0,,,,35.22897631842335,,25.92946739958944,,13.51796801505174,,-56.38064691934752,0.0005777255785229,67.44399811853246,101.01940807043384
LCOE_BIOLF_1.csv,NCEN_Gasoline_Gasification_CCS_31_Herb,,1.5703380496293748,,0.0,,,,27.06194809769392,,22.04713921544791,,11.5788130185067,,-13.107615273278224,5.990537903334135e-05,52.25927544057729,101.40995845395602
LCOE_BIOLF_1.csv,MIDAT_Gasoline_Gasification_CCS_31_Wood,,1.9411626342410608,,0.0,,,,26.10840372711924,,21.27029471739945,,11.17082642671087,,-10.70180361326511,-0.0001923959490018,51.88449538242956,101.67318687868608
