source_file,id_LC,h2_consumption,elec_consumption,elec_consumption - ethanol prod.,elec_production,elec_production - ethanol prod.,biomass_consumption - ethanol prod.,natgas_consumption - ethanol prod.,investment_cost,investment_cost - ethanol prod.,fixed_om_cost,fixed_om_cost - ethanol prod.,variable_om_cost,variable_om_cost - ethanol prod.,modified capture cost,modified emissions cost,biomass_consumption,LCOE ($/MWh-fuel)
LCOE_BIOLF_6.csv,SE_FT_High_Jetfuel_CCS_84_Agri,,0.0,,-4.158578522825834,,,,46.38597504808296,,20.761342568194763,,23.44975518768944,,-27.18675429354149,-0.0009141057266233,41.04016367451621,100.29098955638943
LCOE_BIOLF_6.csv,MIDAT_Gasoline_Gasification_CCS_31_Wood,,1.9410056091404213,,0.0,,,,26.10840372711924,,21.27029471739945,,11.17082642671087,,-10.931129788048455,-0.0001864422005689,51.030707080274695,100.58992133039564
LCOE_BIOLF_6.csv,CEN_Gasoline_Gasification_CCS_99_Herb,,14.40097957015161,,0.0,,,,36.987902441092416,,27.224083999964016,,14.19289841473653,,-45.77204325896663,0.0002932272490701,53.66221245493604,100.69632684916304
LCOE_BIOLF_6.csv,MIDAT_FT_High_Jetfuel_CCS_84_Agri,,0.0,,-4.292496660079969,,,,46.25010391045838,,20.700529634319164,,23.38106750976381,,-26.49698665426204,2.481642996677656e-05,41.17925097638088,100.72149353301018
LCOE_BIOLF_6.csv,SE_Gasoline_Gasification_CCS_31_Herb,,1.9642801770467475,,0.0,,,,27.27078628237065,,22.21727791035812,,11.668167202572349,,-11.240530335498873,-0.0005857015553247,48.85590502102399,100.73530055631768
LCOE_BIOLF_6.csv,NCEN_Gasoline_Gasification_Non_CCS_Agri,,0.0,,0.0,,,,23.50205160505937,,18.713223506033152,,11.470441298917567,,0.0,0.0002917298846552,47.09881869275603,100.78482683265077
LCOE_BIOLF_6.csv,SE_Gasoline_Gasification_CCS_31_Agri,,2.074820972881179,,0.0,,,,28.80546267625263,,23.46756573089609,,12.324798829553767,,-11.856463247927008,-4.730805065318067e-05,45.98737119866235,100.80350885226838
LCOE_BIOLF_6.csv,SE_Gasoline_Gasification_Non_CCS_Wood,,0.0,,0.0,,,,21.24249405657671,,16.914078216930058,,10.36763875823142,,0.0,0.0005598476929665,52.324204139228605,100.84897501865976
LCOE_BIOLF_6.csv,SW_Gasoline_Gasification_CCS_99_Herb,,16.131349233308477,,0.0,,,,37.23430457517676,,27.40544255109478,,14.287447178722347,,-54.80419568168143,-0.000632269132223,60.6020283370619,100.85574392455062
LCOE_BIOLF_6.csv,NCEN_Gasoline_Gasification_Non_CCS_Herb,,0.0,,0.0,,,,22.16952646619316,,17.65221652800221,,10.820087379117371,,0.0,5.805158971948861e-05,50.26882774532424,100.91071617022668
LCOE_BIOLF_6.csv,SE_Gasoline_Gasification_CCS_31_Wood,,1.867729246425212,,0.0,,,,25.930336062940867,,21.125224504134028,,11.094637817497649,,-11.373833428337033,0.000559847692944,52.324204139228605,100.96885818958228
