source_file,id_LC,h2_consumption,elec_consumption,elec_consumption - ethanol prod.,elec_production,elec_production - ethanol prod.,biomass_consumption - ethanol prod.,natgas_consumption - ethanol prod.,investment_cost,investment_cost - ethanol prod.,fixed_om_cost,fixed_om_cost - ethanol prod.,variable_om_cost,variable_om_cost - ethanol prod.,modified capture cost,modified emissions cost,biomass_consumption,LCOE ($/MWh-fuel)
balance_duals.csv,jetfuel_demand_global,,,,,,,,,,,,,,,,,97.6605
LCOE_BIOLF_3.csv,NCEN_Gasoline_Gasification_CCS_31_Agri,,1.6659100355432972,,0.0,,,,28.688537921426043,,23.372308126451365,,12.274771024146544,,-13.21268350855282,0.0002917295264714,47.09877810158201,99.88791343012292
LCOE_BIOLF_3.csv,NE_Gasoline_Gasification_Non_CCS_Wood,,0.0,,0.0,,,,21.523945460052467,,17.138180482886906,,10.505004289390907,,0.0,0.0001732352132939,50.7206100467067,99.88791351425029
LCOE_BIOLF_3.csv,SE_Gasoline_Gasification_Non_CCS_Herb,,0.0,,0.0,,,,22.34060962863324,,17.788439420822804,,10.903586445708632,,0.0,-0.0005857008361666,48.85586396240416,99.88791375673269
LCOE_BIOLF_3.csv,MIDAT_Gasoline_Gasification_Non_CCS_Wood,,0.0,,0.0,,,,21.3883695781587,,17.030229831491027,,10.438834951456313,,0.0,-0.0001864419716519,51.03066587733839,99.88791379647276
LCOE_BIOLF_3.csv,MIDAT_Gasoline_Gasification_Non_CCS_Herb,,0.0,,0.0,,,,22.21751481491715,,17.690426668565603,,10.843508633836768,,0.0,0.0006124271273423,49.13585133074236,99.8879138751892
balance_duals.csv,gasoline_demand_global,,,,,,,,,,,,,,,,,99.887914
LCOE_BIOLF_3.csv,NE_Gasoline_Gasification_Non_CCS_Herb,,0.0,,0.0,,,,22.13367102738781,,17.623667069786954,,10.80258772789649,,0.0,-0.0003561611237726,49.32834444226622,99.88791410621371
LCOE_BIOLF_3.csv,NW_Gasoline_Gasification_CCS_99_Wood,,14.480938789505569,,0.0,,,,34.90228046645605,,25.689010527763244,,13.392609161657113,,-59.96747242275709,-0.0005857008361666,71.39113332401323,99.88791414580194
LCOE_BIOLF_3.csv,NW_Gasoline_Gasification_CCS_99_Herb,,15.346262308459677,,0.0,,,,36.987902441092416,,27.224083999964016,,14.19289841473653,,-60.48431077423989,0.0002932268889758,66.62078473011013,99.88791434701184
LCOE_BIOLF_3.csv,NE_Gasoline_Gasification_Non_CCS_Agri,,0.0,,0.0,,,,23.25996207472296,,18.52046265409626,,11.352286773794807,,0.0,0.0003791793227025,46.75749587968685,99.89058656162358
LCOE_BIOLF_3.csv,MIDAT_Gasoline_Gasification_Non_CCS_Agri,,0.0,,0.0,,,,23.52898945726898,,18.734672444093626,,11.4835886214442,,0.0,0.0005855472516659,46.14371887048036,99.8915549405388
LCOE_BIOLF_3.csv,SE_Gasoline_Gasification_Non_CCS_Agri,,0.0,,0.0,,,,23.59783799993839,,18.78949226104781,,11.517190929041696,,0.0,-4.730799255220687e-05,45.98733044205246,99.8918043240878
LCOE_BIOLF_3.csv,NCEN_Gasoline_Gasification_CCS_31_Herb,,1.5714558560208136,,0.0,,,,27.06194809769392,,22.04713921544791,,11.5788130185067,,-12.481798652450603,5.805151842751758e-05,50.26878847381081,100.046404060548
LCOE_BIOLF_3.csv,MIDAT_Gasoline_Gasification_CCS_31_Wood,,1.941005855647644,,0.0,,,,26.10840372711924,,21.27029471739945,,11.17082642671087,,-10.931128649844092,-0.0001864419716406,51.03066587733839,100.58988151239988
LCOE_BIOLF_3.csv,CEN_Gasoline_Gasification_CCS_99_Herb,,14.40098071549212,,0.0,,,,36.987902441092416,,27.224083999964016,,14.19289841473653,,-45.772046272730975,0.0002932268890229,53.66217245296063,100.69628497840375
LCOE_BIOLF_3.csv,SE_Gasoline_Gasification_CCS_31_Herb,,1.9642800740539204,,0.0,,,,27.27078628237065,,22.21727791035812,,11.668167202572349,,-11.24053165047876,-0.0005857008361548,48.85586396240416,100.73525808044428
LCOE_BIOLF_3.csv,NCEN_Gasoline_Gasification_Non_CCS_Agri,,0.0,,0.0,,,,23.50205160505937,,18.713223506033152,,11.470441298917567,,0.0,0.0002917295264466,47.09877810158201,100.78478624111855
LCOE_BIOLF_3.csv,SE_Gasoline_Gasification_CCS_31_Agri,,2.074820864092381,,0.0,,,,28.80546267625263,,23.46756573089609,,12.324798829553767,,-11.856464634962158,-4.730799256467961e-05,45.98733044205246,100.80346659989262
LCOE_BIOLF_3.csv,SE_Gasoline_Gasification_Non_CCS_Wood,,0.0,,0.0,,,,21.24249405657671,,16.914078216930058,,10.36763875823142,,0.0,0.0005598470055419,52.324164628410166,100.84893550715393
LCOE_BIOLF_3.csv,SW_Gasoline_Gasification_CCS_99_Herb,,16.131348656823267,,0.0,,,,37.23430457517676,,27.40544255109478,,14.287447178722347,,-54.80419869145863,-0.0006322683558738,60.60198806860552,100.85570007060818
LCOE_BIOLF_3.csv,NCEN_Gasoline_Gasification_Non_CCS_Herb,,0.0,,0.0,,,,22.16952646619316,,17.65221652800221,,10.820087379117371,,0.0,5.805151843923538e-05,50.26878847381081,100.91067689864198
