UNSORTED,,,,,,,,,,,,,SORTED,,,,,,,,,,,
id,elec_production,elec_consumption,biomass_consumption,natgas_consumption,investment_cost,fixed_om_cost,variable_om_cost,modified capture cost,modified emissions cost,LCOE ($/MWh-ethanol),LCOE ($/GJ-ethanol),,id,elec_production,elec_consumption,biomass_consumption,natgas_consumption,investment_cost,fixed_om_cost,variable_om_cost,modified capture cost,modified emissions cost,LCOE ($/MWh-ethanol),LCOE ($/GJ-ethanol)
SE_Bio_Ethanol_CCS_86_Wood,0.0,4.829011413763316,55.5075179959689,0.0,31.661439953127818,16.998665358320466,0.801420481812074,-35.10601693272648,-0.00047542377663134473,74.69156284648946,,,MIDAT_Bio_Ethanol_Agri,-4.249140364641471,0.0,47.9565539786318,0.0,18.41498814617082,9.712838227330902,0.23919630043055334,0.0,-0.00046263089844779376,72.07397365702415,
TX_Bio_Ethanol_CCS_86_Wood,0.0,2.589043539485833,77.97544297030666,0.0,32.063035707016454,17.21427753009097,0.8115857510813043,-50.479704512191475,-0.00011330395503679633,80.17356768183473,,,SE_Bio_Ethanol_Agri,-4.125049889652967,0.0,47.79124580201504,0.0,18.46799786736562,9.74079778083993,0.23988485526947068,0.0,0.0001310914916753795,72.11500750732877,
CEN_Bio_Ethanol_CCS_86_Agri,0.0,3.5716983391462507,54.20562212474591,0.0,35.29266533343734,18.94822877590039,0.8933347598159838,-46.3925975191162,0.0005746389738791586,66.51952645290356,,,MIDAT_Bio_Ethanol_CCS_20_Herb,0.0,0.0,51.008372314796226,0.0,18.65453449134107,9.864375800034042,0.24091547881951414,-7.480961121672638,0.00019212493449440382,72.28742908825271,
MIDAT_Bio_Ethanol_CCS_86_Agri,0.0,5.509230265879976,47.9565539786318,0.0,35.06942463951935,18.828373398005734,0.887684048264498,-33.30435060531855,-0.00046264719698648805,74.94645307778583,,,NCEN_Bio_Ethanol_CCS_86_Wood,0.0,3.8977194267264226,56.82352657703244,0.0,31.794182725809723,17.069933436300992,0.8047804925063852,-38.083204626126594,-0.000355729311026739,72.30658230293834,
NCEN_Bio_Ethanol_CCS_86_Agri,0.0,4.294216927209981,49.60205309264667,0.0,35.02846221095182,18.806381138130178,0.8866471993628883,-40.440621719575375,-0.00015638237428127077,68.17698246635187,,,NCEN_Bio_Ethanol_CCS_20_Herb,0.0,0.0,53.32462763559874,0.0,18.61436095585113,9.843132340355499,0.24039665447989184,-9.085592458051927,-0.0005115382344028127,72.93641358999892,
SE_Bio_Ethanol_CCS_86_Agri,0.0,5.364195311050696,47.79124580201504,0.0,35.17037612576777,18.88257309753622,0.8902393517778133,-36.55111000597075,0.00013107519346924738,71.54765075737026,,,SE_Bio_Ethanol_CCS_86_Herb,0.0,5.078321465556397,50.715389351501386,0.0,33.29604268197212,17.87626488703921,0.8427958617209185,-34.704255162829575,3.001358676909879e-05,73.10458909854725,
TX_Bio_Ethanol_CCS_86_Agri,0.0,2.9495487161997564,62.940523197873986,0.0,36.527576444650514,19.61123844184929,0.9245930683202302,-51.95563093624991,-0.00016047210515816873,70.99768846053873,,,MIDAT_Bio_Ethanol_CCS_20_Wood,0.0,0.0,52.93685123447842,0.0,17.957817326447284,9.495957068168249,0.23191766922742424,-7.495891389462353,0.00018267779579782362,73.12683458665484,
CA_DryMill_Existing_Non_CCS,0.0,1.0053136927072917,51.54077946979481,4.457038012875569,0.0,7.22087243778104,-8.18532003954679,0.0,6.623714419066479,62.66239799267841,,,SE_Bio_Ethanol_Herb,-4.125171464042392,0.0,50.715389351501386,0.0,17.48378359797687,9.221681835517346,0.22710068130204392,0.0,3.002988507376784e-05,73.52281403214032,
NW_DryMill_Existing_Non_CCS,0.0,0.7358636601143845,51.54077946979481,4.457549226705155,0.0,7.22087243778104,-8.18532003954679,0.0,6.623714419066479,62.39345917391508,,,MIDAT_Bio_Ethanol_Herb,-4.2493746436458535,0.0,51.008372314796226,0.0,17.38813350702227,9.171231959986763,0.22585826139329454,0.0,0.00019214123268821882,73.5444135407854,
SW_DryMill_Existing_Non_CCS,0.0,0.7701334035381109,51.54077946979481,4.457496016070275,0.0,7.22087243778104,-8.18532003954679,0.0,6.623714419066479,62.42767570670393,,,CEN_Bio_Ethanol_CCS_20_Agri,0.0,0.0,54.20562212474591,0.0,19.881937798517143,10.513417323198794,0.2567668770728576,-11.015417030982915,0.0005746389738791586,73.84290173152569,
