Levelized cost for Ethanol Upgrade Production - $/MWh-fuel,,,,,,,,,,,,,,,,,
id_LC,h2_consumption,elec_consumption,elec_consumption - ethanol prod.,elec_production,elec_production - ethanol prod.,biomass_consumption - ethanol prod.,natgas_consumption - ethanol prod.,investment_cost,investment_cost - ethanol prod.,fixed_om_cost,fixed_om_cost - ethanol prod.,variable_om_cost,variable_om_cost - ethanol prod.,modified capture cost,modified emissions cost,LCOE ($/MWh-fuel),
CA_Ethanol_to_Gasoline,0.0,0.0,1.0635342898248246,0.0,0.0,54.52565372188384,4.715157857823022,29.766195291688515,1.9528771961215383,16.308550253477915,8.709012611739208,5.6915712187792975,-8.615053288057648,-18.17461301174158,6.922772602092229,102.86565874363116,
NW_Ethanol_to_Gasoline,0.0,0.0,0.7784796336157291,0.0,0.0,54.52565372188384,4.7156986775105905,29.766195291688515,1.9528771961215383,16.308550253477915,8.709012611739208,5.6915712187792975,-8.615053288057648,-18.021417656005653,6.922772602092229,102.73434026284556,
SW_Ethanol_to_Gasoline,0.0,0.0,0.8147340360962926,0.0,0.0,54.52565372188384,4.715642385295345,29.766195291688515,1.9528771961215383,16.308550253477915,8.709012611739208,5.6915712187792975,-8.615053288057648,-16.416824292563795,6.922772602092229,104.37513173655275,
TX_Ethanol_to_Gasoline,0.0,0.0,0.5886856368931581,0.0,0.0,54.52565372188384,4.602152099096363,29.766195291688515,1.9528771961215383,16.308550253477915,8.709012611739208,5.6915712187792975,-8.615053288057648,-15.563035169945588,6.922772602092229,104.88938217376882,
NCEN_Ethanol_to_Gasoline,0.0,0.0,0.8937408988172407,0.0,0.0,54.52565372188384,4.635331352393549,29.766195291688515,1.9528771961215383,16.308550253477915,8.709012611739208,5.6915712187792975,-8.615053288057648,-12.046256415015382,6.922772602092229,108.74439544392031,
CEN_Ethanol_to_Gasoline,0.0,0.0,0.7378006583611728,0.0,0.0,54.52565372188384,4.635303724312448,29.766195291688515,1.9528771961215383,16.308550253477915,8.709012611739208,5.6915712187792975,-8.615053288057648,-13.788572093190531,6.922772602092229,106.84611189720799,
SE_Ethanol_to_Gasoline,0.0,0.0,1.111927045703575,0.0,0.0,54.52565372188384,4.635298544047241,29.766195291688515,1.9528771961215383,16.308550253477915,8.709012611739208,5.6915712187792975,-8.615053288057648,-11.009770427396777,6.922772602092229,109.99903477007894,
MIDAT_Ethanol_to_Gasoline,0.0,0.0,1.1452782376511295,0.0,0.0,54.52565372188384,4.635531655981538,29.766195291688515,1.9528771961215383,16.308550253477915,8.709012611739208,5.6915712187792975,-8.615053288057648,-9.920599643459738,6.922772602092229,111.12178985789782,
NE_Ethanol_to_Gasoline,0.0,0.0,1.3810598942501495,0.0,0.0,54.52565372188384,4.635440828664915,29.766195291688515,1.9528771961215383,16.308550253477915,8.709012611739208,5.6915712187792975,-8.615053288057648,-8.46146198319885,6.922772602092229,112.81661834744112,
CA_Ethanol_to_Diesel,0.4447275956122621,0.0,1.05770567412173,0.0,0.0,54.226830181782276,4.689316807472682,32.94383396942472,1.9421746068393406,18.049541328236973,8.661283555748367,10.573756333008005,-8.567839168721601,-18.07500848012338,7.033612443961301,112.97993484736268,
NW_Ethanol_to_Diesel,0.4166930310760163,0.0,0.7742132374492462,0.0,0.0,54.226830181782276,4.689854663240654,32.94383396942472,1.9421746068393406,18.049541328236973,8.661283555748367,10.573756333008005,-8.567839168721601,-17.922652699438885,7.033612443961301,112.82130148260642,
SW_Ethanol_to_Diesel,0.39303513748912905,0.0,0.8102689505395133,0.0,0.0,54.226830181782276,4.689798679530449,32.94383396942472,1.9421746068393406,18.049541328236973,8.661283555748367,10.573756333008005,-8.567839168721601,-16.326853183233283,7.033612443961301,114.42944283460518,
TX_Ethanol_to_Diesel,0.2690869098516034,0.0,0.5854593917403603,0.0,0.0,54.226830181782276,4.5769303678842554,32.94383396942472,1.9421746068393406,18.049541328236973,8.661283555748367,10.573756333008005,-8.567839168721601,-15.477743184489908,7.033612443961301,114.8169267352657,
NCEN_Ethanol_to_Diesel,0.40210948144481207,0.0,0.8888428223873761,0.0,0.0,54.226830181782276,4.6099277849034435,32.94383396942472,1.9421746068393406,18.049541328236973,8.661283555748367,10.573756333008005,-8.567839168721601,-11.980237857855721,7.033612443961301,118.78383548115929,
CEN_Ethanol_to_Diesel,0.37111420303782566,0.0,0.7337572001067281,0.0,0.0,54.226830181782276,4.609900308235859,32.94383396942472,1.9421746068393406,18.049541328236973,8.661283555748367,10.573756333008005,-8.567839168721601,-13.713004912522706,7.033612443961301,116.86496004913708,
SE_Ethanol_to_Diesel,0.44506435835136726,0.0,1.10583321732278,0.0,0.0,54.226830181782276,4.609895156360686,32.94383396942472,1.9421746068393406,18.049541328236973,8.661283555748367,10.573756333008005,-8.567839168721601,-10.94943224985559,7.033612443961301,120.07455373245863,
MIDAT_Ethanol_to_Diesel,0.46410848094579177,0.0,1.1390016306961388,0.0,0.0,54.226830181782276,4.610126990743432,32.94383396942472,1.9421746068393406,18.049541328236973,8.661283555748367,10.573756333008005,-8.567839168721601,-9.866230580403476,7.033612443961301,121.21019977226128,
NE_Ethanol_to_Diesel,0.49467351222503775,0.0,1.373491104542517,0.0,0.0,54.226830181782276,4.610036661198748,32.94383396942472,1.9421746068393406,18.049541328236973,8.661283555748367,10.573756333008005,-8.567839168721601,-8.415089608882143,7.033612443961301,122.92630491936355,
CA_Ethanol_to_JetFuel,0.7439787114543386,0.0,1.0616528423853764,0.0,0.0,54.42919500629681,4.70681649848645,44.35867113581186,1.9494224548542822,24.30359709379617,8.693605915749014,14.045350129172764,-8.599812810994896,-18.14246117663758,6.994916070055072,134.54493187042965,
NW_Ethanol_to_JetFuel,0.6970800719149024,0.0,0.7771024626797829,0.0,0.0,54.42919500629681,4.707356361435879,44.35867113581186,1.9494224548542822,24.30359709379617,8.693605915749014,14.045350129172764,-8.599812810994896,-17.989536831448785,6.994916070055072,134.36694705932283,
SW_Ethanol_to_JetFuel,0.6575031053399707,0.0,0.8132927292379146,0.0,0.0,54.42919500629681,4.7073001688044895,44.35867113581186,1.9494224548542822,24.30359709379617,8.693605915749014,14.045350129172764,-8.599812810994896,-16.38778207707096,6.994916070055072,135.96525892105245,
TX_Ethanol_to_JetFuel,0.45015181076185473,0.0,0.5876442214025913,0.0,0.0,54.42919500629681,4.594010652820831,44.35867113581186,1.9494224548542822,24.30359709379617,8.693605915749014,14.045350129172764,-8.599812810994896,-15.535503351789204,6.994916070055072,136.27124832793714,
NCEN_Ethanol_to_JetFuel,0.6726834512192232,0.0,0.8921598247120638,0.0,0.0,54.42919500629681,4.627131210294331,44.35867113581186,1.9494224548542822,24.30359709379617,8.693605915749014,14.045350129172764,-8.599812810994896,-12.024945961272795,6.994916070055072,140.34197351969385,
CEN_Ethanol_to_JetFuel,0.6208318739438095,0.0,0.7364954506468776,0.0,0.0,54.42919500629681,4.62710363108874,44.35867113581186,1.9494224548542822,24.30359709379617,8.693605915749014,14.045350129172764,-8.599812810994896,-13.764179392450574,6.994916070055072,138.3951965579699,
