source_file,id_LC,h2_consumption,elec_consumption,elec_consumption - ethanol,elec_production - ethanol,biomass_consumption - ethanol,natgas_consumption,natgas_consumption - ethanol,investment_cost,investment_cost - ethanol,fixed_om_cost,fixed_om_cost - ethanol,variable_om_cost,variable_om_cost - ethanol,modified capture cost,modified emissions cost,h2_production,ethane_consumption,natgas_production,co2captured_consumption,gasoline_production,LCOE ($/t-ethylene)
LCOE_SC_ESC_5a.xlsx,CEN_F-H2in-CH4out,22.44771786982689,0.0,,,,0.0,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,29.848444277104196,0.0,452.54756324196904,-19.827290979594004,,,802.113767614266
LCOE_SC_ESC_5a.xlsx,SE_F-H2in-CH4out,22.44771786982689,0.0,,,,0.0,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,29.848444277104196,0.0,452.54756324196904,-19.827290979594004,,,802.113767614266
LCOE_SC_ESC_5a.xlsx,MIDAT_F-H2in-CH4out,22.44771786982689,0.0,,,,0.0,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,29.848444277104196,0.0,452.54756324196904,-19.827290979594004,,,802.113767614266
LCOE_SC_ESC_5a.xlsx,NE_F-H2in-CH4out,22.44771786982689,0.0,,,,0.0,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,29.848444277104196,0.0,452.54756324196904,-19.827290979594004,,,802.113767614266
LCOE_SC_ESC_5a.xlsx,NE_F-H2in,3.290075636785981,0.0,,,,0.0,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,29.848444277103674,0.0,452.54756324196904,0.0,,,802.7834163608185
LCOE_SC_ESC_5a.xlsx,MIDAT_F-NGin,0.0,0.0,,,,2.1502172339540175,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,33.218735840265985,0.0,452.54756324196904,0.0,,,805.0138495211489
LCOE_SC_ESC_5a.xlsx,SE_F-NGin,0.0,0.0,,,,2.1502172339540175,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,33.218735840265985,0.0,452.54756324196904,0.0,,,805.0138495211489
LCOE_SC_ESC_5a.xlsx,CEN_F-NGin,0.0,0.0,,,,2.1502172339540175,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,33.218735840265985,0.0,452.54756324196904,0.0,,,805.0138495211489
LCOE_SC_ESC_5a.xlsx,NCEN_F-NGin,0.0,0.0,,,,2.1502172339540175,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,33.218735840265985,0.0,452.54756324196904,0.0,,,805.0138495211489
LCOE_SC_ESC_5a.xlsx,TX_F-NGin,0.0,0.0,,,,2.1502172339540175,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,33.218735840265985,0.0,452.54756324196904,0.0,,,805.0138495211489
LCOE_SC_ESC_5a.xlsx,SW_F-NGin,0.0,0.0,,,,2.5800212044412296,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,33.218735840265985,0.0,452.54756324196904,0.0,,,805.4436534916362
LCOE_SC_ESC_5a.xlsx,CA_F-NGin,0.0,0.0,,,,2.5800212044412296,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,33.218735840265985,0.0,452.54756324196904,0.0,,,805.4436534916362
LCOE_SC_ESC_5a.xlsx,NW_F-NGin,0.0,0.0,,,,2.5800212044412296,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,33.218735840265985,0.0,452.54756324196904,0.0,,,805.4436534916362
LCOE_SC_ESC_5a.xlsx,SW_F-H2in-CH4out,18.38694958538897,0.0,,,,0.0,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,29.848444277104196,0.0,452.54756324196904,-11.965854215222025,,,805.9144360942
LCOE_SC_ESC_5a.xlsx,NE_F-NGin,0.0,0.0,,,,3.7380996114783827,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,33.218735840265985,0.0,452.54756324196904,0.0,,,806.6017318986732
LCOE_SC_ESC_5a.xlsx,NCEN_F-CC90-NGin,0.0,3.4068656349171125,,,,3.7613150642871864,,258.2334009198329,,141.334415469421,,-46.79224006554788,,-27.382739096821183,33.218735840265836,0.0,452.54756324196904,0.0,,,818.327317008324
LCOE_SC_ESC_5a.xlsx,CEN_F-CC90-NGin,0.0,3.4068656349171125,,,,3.7613150642871864,,258.2334009198329,,141.334415469421,,-46.79224006554788,,-27.382739096821183,33.218735840265836,0.0,452.54756324196904,0.0,,,818.327317008324
LCOE_SC_ESC_5a.xlsx,SE_F-CC90-NGin,0.0,3.4068656349171125,,,,3.7613150642871864,,258.2334009198329,,141.334415469421,,-46.79224006554788,,-27.382739096821183,33.218735840265836,0.0,452.54756324196904,0.0,,,818.327317008324
LCOE_SC_ESC_5a.xlsx,MIDAT_F-CC90-NGin,0.0,3.4068656349171125,,,,3.7613150642871864,,258.2334009198329,,141.334415469421,,-46.79224006554788,,-27.382739096821183,33.218735840265836,0.0,452.54756324196904,0.0,,,818.327317008324
LCOE_SC_ESC_5a.xlsx,NE_F-CC90-NGin,0.0,3.4068656349171125,,,,3.7613150642871864,,258.2334009198329,,141.334415469421,,-46.79224006554788,,-27.382739096821183,33.218735840265836,0.0,452.54756324196904,0.0,,,818.327317008324
LCOE_SC_ESC_5a.xlsx,CA_F-CC90-NGin,0.0,3.473826916860774,,,,3.7380996114783827,,258.2334009198329,,141.334415469421,,-46.79224006554788,,-27.424081121985996,33.218735840265836,0.0,452.54756324196904,0.0,,,818.3297208122941
LCOE_SC_ESC_5a.xlsx,NW_F-CC90-NGin,0.0,3.473826916860774,,,,3.7380996114783827,,258.2334009198329,,141.334415469421,,-46.79224006554788,,-27.424081121985996,33.218735840265836,0.0,452.54756324196904,0.0,,,818.3297208122941
LCOE_SC_ESC_5a.xlsx,SW_F-CC90-NGin,0.0,3.473826916860774,,,,3.7380996114783827,,258.2334009198329,,141.334415469421,,-46.79224006554788,,-27.424081121985996,33.218735840265836,0.0,452.54756324196904,0.0,,,818.3297208122941
LCOE_SC_ESC_5a.xlsx,TX_F-CC90-NGin,0.0,3.473826916860774,,,,3.7380996114783827,,258.2334009198329,,141.334415469421,,-46.79224006554788,,-27.424081121985996,33.218735840265836,0.0,452.54756324196904,0.0,,,818.3297208122941
LCOE_SC_ESC_5a.xlsx,CEN_F-NGin-H2out,0.0,0.0,,,,18.71319013954618,,236.7683070287798,,129.5862977462161,,-49.262240069007916,,0.0,76.50448967012846,-24.118021435171716,452.54756324196904,0.0,,,840.7395863224599
LCOE_SC_ESC_5a.xlsx,SE_F-NGin-H2out,0.0,0.0,,,,31.00755360877234,,236.7683070287798,,129.5862977462161,,-49.262240069007916,,0.0,76.50448967012846,-29.444500200587196,452.54756324196904,0.0,,,847.7074710262707
LCOE_SC_ESC_5a.xlsx,NCEN_F-NGin-H2out,0.0,0.0,,,,27.557881974255686,,236.7683070287798,,129.5862977462161,,-49.262240069007916,,0.0,76.50448967012846,-23.270616097830075,452.54756324196904,0.0,,,850.431683494511
LCOE_SC_ESC_5a.xlsx,NW_F-NGin-H2out,0.0,0.0,,,,29.766158503536676,,236.7683070287798,,129.5862977462161,,-49.262240069007916,,0.0,76.50448967012846,-24.168845007176433,452.54756324196904,0.0,,,851.7417311144458
LCOE_SYNTHETIC_5a.xlsx,CA_S-H2in,0.0,63.05932321177805,,,,,,194.2604047945207,,106.85541647640798,,-43.02,,0.0,18.99549474197152,,,-20.03046558610623,270.63124023000023,261.10901794357454,851.8604318121468
LCOE_SC_ESC_5a.xlsx,CA_F-NGin-H2out,0.0,0.0,,,,35.71607505566368,,236.7683070287798,,129.5862977462161,,-49.262240069007916,,0.0,76.50448967012846,-28.958094954547988,452.54756324196904,0.0,,,852.9023977192012
LCOE_SC_ESC_5a.xlsx,NE_F-NGin-H2out,0.0,0.0,,,,35.71607505566368,,236.7683070287798,,129.5862977462161,,-49.262240069007916,,0.0,76.50448967012846,-28.958094954547988,452.54756324196904,0.0,,,852.9023977192012
LCOE_SC_ESC_5a.xlsx,MIDAT_F-NGin-H2out,0.0,0.0,,,,35.71607505566368,,236.7683070287798,,129.5862977462161,,-49.262240069007916,,0.0,76.50448967012846,-28.958094954547988,452.54756324196904,0.0,,,852.9023977192012
LCOE_SC_ESC_5a.xlsx,SW_F-NGin-H2out,0.0,0.0,,,,51.74773217339671,,236.7683070287798,,129.5862977462161,,-49.262240069007916,,0.0,76.50448967012846,-42.255517596402086,452.54756324196904,0.0,,,855.6366321950801
LCOE_SC_ESC_5a.xlsx,TX_F-NGin-H2out,0.0,0.0,,,,52.06911125878684,,236.7683070287798,,129.5862977462161,,-49.262240069007916,,0.0,76.50448967012846,-42.53911524143464,452.54756324196904,0.0,,,855.6744136354378
LCOE_SC_ESC_5a.xlsx,CEN_F-CC90-NGin-H2out,0.0,4.00708956475321,,,,18.71319013954618,,280.92664042397126,,153.76063060605685,,-46.59224006526772,,-53.74259378055254,76.50448967012832,-24.118021435171716,452.54756324196904,0.0,,,862.0067483654329
LCOE_SC_ESC_5a.xlsx,SE_F-CC90-NGin-H2out,0.0,4.00708956475321,,,,18.71319013954618,,280.92664042397126,,153.76063060605685,,-46.59224006526772,,-53.74259378055254,76.50448967012832,-24.118021435171716,452.54756324196904,0.0,,,862.0067483654329
LCOE_SC_ESC_5a.xlsx,MIDAT_F-CC90-NGin-H2out,0.0,4.00708956475321,,,,18.71319013954618,,280.92664042397126,,153.76063060605685,,-46.59224006526772,,-53.74259378055254,76.50448967012832,-24.118021435171716,452.54756324196904,0.0,,,862.0067483654329
LCOE_SC_ESC_5a.xlsx,NE_F-CC90-NGin-H2out,0.0,4.00708956475321,,,,18.71319013954618,,280.92664042397126,,153.76063060605685,,-46.59224006526772,,-53.74259378055254,76.50448967012832,-24.118021435171716,452.54756324196904,0.0,,,862.0067483654329
LCOE_SC_ESC_5a.xlsx,NCEN_F-CC90-NGin-H2out,0.0,3.9633893407219944,,,,27.557881974255686,,280.92664042397126,,153.76063060605685,,-46.59224006526772,,-63.16499161294055,76.50448967012832,-23.270616097830075,452.54756324196904,0.0,,,862.232747481065
LCOE_SC_ESC_5a.xlsx,NW_F-CC90-NGin-H2out,0.0,3.9633893407219944,,,,27.557881974255686,,280.92664042397126,,153.76063060605685,,-46.59224006526772,,-63.16499161294055,76.50448967012832,-23.270616097830075,452.54756324196904,0.0,,,862.232747481065
LCOE_SC_ESC_5a.xlsx,TX_F-CC90-NGin-H2out,0.0,3.9633893407219944,,,,27.557881974255686,,280.92664042397126,,153.76063060605685,,-46.59224006526772,,-63.16499161294055,76.50448967012832,-23.270616097830075,452.54756324196904,0.0,,,862.232747481065
LCOE_SC_ESC_5a.xlsx,SW_F-CC90-NGin-H2out,0.0,3.9633893407219944,,,,27.557881974255686,,280.92664042397126,,153.76063060605685,,-46.59224006526772,,-63.16499161294055,76.50448967012832,-23.270616097830075,452.54756324196904,0.0,,,862.232747481065
LCOE_SC_ESC_5a.xlsx,CA_F-CC90-NGin-H2out,0.0,3.9633893407219944,,,,27.557881974255686,,280.92664042397126,,153.76063060605685,,-46.59224006526772,,-63.16499161294055,76.50448967012832,-23.270616097830075,452.54756324196904,0.0,,,862.232747481065
LCOE_SC_ESC_5a.xlsx,NE_F-Ein,0.0,70.57943021286056,,,,0.0,,313.6807225347958,,171.68143834298223,,-39.003626284637384,,0.0,29.848444277104196,-29.444500200587196,452.54756324196904,-19.827290979594004,,,950.0621811448933
LCOE_SC_ESC_5a.xlsx,MIDAT_F-Ein,0.0,70.57943021286056,,,,0.0,,313.6807225347958,,171.68143834298223,,-39.003626284637384,,0.0,29.848444277104196,-29.444500200587196,452.54756324196904,-19.827290979594004,,,950.0621811448933
LCOE_SC_ESC_5a.xlsx,SE_F-Ein,0.0,70.57943021286056,,,,0.0,,313.6807225347958,,171.68143834298223,,-39.003626284637384,,0.0,29.848444277104196,-29.444500200587196,452.54756324196904,-19.827290979594004,,,950.0621811448933
LCOE_SC_ESC_5a.xlsx,NCEN_F-Ein,0.0,70.57943021286056,,,,0.0,,313.6807225347958,,171.68143834298223,,-39.003626284637384,,0.0,29.848444277104196,-29.444500200587196,452.54756324196904,-19.827290979594004,,,950.0621811448933
LCOE_SC_ESC_5a.xlsx,TX_F-Ein,0.0,70.57943021286056,,,,0.0,,313.6807225347958,,171.68143834298223,,-39.003626284637384,,0.0,29.848444277104196,-29.444500200587196,452.54756324196904,-19.827290979594004,,,950.0621811448933
LCOE_SC_ESC_5a.xlsx,SW_F-Ein,0.0,70.57943021286056,,,,0.0,,313.6807225347958,,171.68143834298223,,-39.003626284637384,,0.0,29.848444277104196,-29.444500200587196,452.54756324196904,-19.827290979594004,,,950.0621811448933
LCOE_SC_ESC_5a.xlsx,NW_F-Ein,0.0,70.57943021286056,,,,0.0,,313.6807225347958,,171.68143834298223,,-39.003626284637384,,0.0,29.848444277104196,-29.444500200587196,452.54756324196904,-19.827290979594004,,,950.0621811448933
LCOE_SC_ESC_5a.xlsx,CA_F-Ein,0.0,70.57943021286056,,,,0.0,,313.6807225347958,,171.68143834298223,,-39.003626284637384,,0.0,29.848444277104196,-29.444500200587196,452.54756324196904,-19.827290979594004,,,950.0621811448933
LCOE_SC_ESC_5a.xlsx,CEN_F-Ein,0.0,70.57943021286056,,,,0.0,,313.6807225347958,,171.68143834298223,,-39.003626284637384,,0.0,29.848444277104196,-29.444500200587196,452.54756324196904,-19.827290979594004,,,950.0621811448933
LCOE_SYNTHETIC_5a.xlsx,NW_S-H2in,0.0,44.81429093354404,,,,,,194.2604047945207,,106.85541647640798,,-43.02,,0.0,71.59516274197152,,,-20.032433837811812,383.43369699000027,261.10901794357454,999.0155560422073
LCOE_SYNTHETIC_5a.xlsx,SW_S-H2in,0.0,44.56326805437604,,,,,,194.2604047945207,,106.85541647640798,,-43.02,,0.0,124.19483074197151,,,-20.032237840797652,359.46959910000027,261.10901794357454,1027.4002992700534
LCOE_SYNTHETIC_5a.xlsx,TX_S-H2in,0.0,29.965643894931024,,,,,,194.2604047945207,,106.85541647640798,,-43.02,,0.0,176.79449874197152,,,-18.393320470214704,421.7535174000003,261.10901794357454,1129.3251787811914
LCOE_SYNTHETIC_5a.xlsx,NCEN_S-H2in,0.0,46.80455350206004,,,,,,194.2604047945207,,106.85541647640798,,-43.02,,0.0,229.3941667419715,,,-18.68715450095742,394.1293865700003,261.10901794357454,1170.8457915275776
LCOE_SYNTHETIC_5a.xlsx,CEN_S-H2in,0.0,35.63172016164603,,,,,,194.2604047945207,,106.85541647640798,,-43.02,,0.0,281.9938347419715,,,-18.687010953848457,407.6070408300003,261.10901794357454,1225.7504239942725
LCOE_SYNTHETIC_5a.xlsx,SE_S-H2in,0.0,56.00793023736005,,,,,,194.2604047945207,,106.85541647640798,,-43.02,,0.0,334.5935027419715,,,-18.687013714369783,406.4164880700003,261.10901794357454,1297.5357465494653
LCOE_SYNTHETIC_5a.xlsx,NE_S-H2in,0.0,70.92603379911306,,,,,,194.2604047945207,,106.85541647640798,,-43.02,,0.0,439.79283874197154,,,-18.78961953154331,295.3760307600002,261.10901794357454,1306.5101229840448
LCOE_SYNTHETIC_5a.xlsx,MIDAT_S-H2in,0.0,58.45706301331506,,,,,,194.2604047945207,,106.85541647640798,,-43.02,,0.0,387.1931707419715,,,-18.789841753510068,372.1591947000003,261.10901794357454,1318.22442591628
LCOE_SYNTHETIC_5a.xlsx,CA_S-CC90-H2in,0.0,80.40189142326604,,,,,,214.5739110730595,,117.95601525875196,,-45.26,,0.0,493.5260534444762,,,-20.03046558610622,255.39091441500017,261.1090179435745,1357.667337972022
LCOE_SYNTHETIC_5a.xlsx,NW_S-CC90-H2in,0.0,57.139112352168034,,,,,,214.5739110730595,,117.95601525875196,,-45.26,,0.0,546.1257214444762,,,-20.0324338378118,361.84101439500023,261.1090179435745,1493.4523586292185
LCOE_SYNTHETIC_5a.xlsx,SW_S-CC90-H2in,0.0,56.81905318807203,,,,,,214.5739110730595,,117.95601525875196,,-45.26,,0.0,598.7253894444761,,,-20.03223784079764,339.22643055000026,261.1090179435745,1523.1175796171367
LCOE_SYNTHETIC_5a.xlsx,TX_S-CC90-H2in,0.0,38.20679201990702,,,,,,214.5739110730595,,117.95601525875196,,-45.26,,0.0,651.3250574444762,,,-18.39332047021469,398.00289270000025,261.1090179435745,1617.5203659695546
LCOE_BIO_ETHYLENE_5a.xlsx,TX_B-NGin,0.0,4.4463063933147025,7.545402058449156,0.0,731.5650132921048,21.922213745163845,61.74642363375954,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-112.01561582631696,1002.5080960049561,,,,,,1626.9214560953778
LCOE_BIO_ETHYLENE_5a.xlsx,CEN_B-NGin,0.0,5.287039574888861,8.972130069904747,0.0,731.5650132921048,22.272250899551803,62.732343334828165,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-108.25838270463507,1002.5080960049561,,,,,,1634.2821072655463
LCOE_BIO_ETHYLENE_5a.xlsx,NCEN_B-NGin,0.0,6.944866134101424,11.785469238622893,0.0,731.5650132921048,22.272421987225194,62.732825222838315,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-104.67878542911018,1002.5080960049561,,,,,,1642.3335232446855
LCOE_BIO_ETHYLENE_5a.xlsx,SE_B-NGin,0.0,8.310464449349722,14.102895755693755,0.0,731.5650132921048,22.272254189699368,62.73235260190528,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-107.9421778715201,1002.5080960049561,,,,,,1642.7525152161356
LCOE_BIO_ETHYLENE_5a.xlsx,NW_B-NGin,0.0,6.649550698404594,11.284317608643226,0.0,731.5650132921048,23.87580301987949,67.24893138070514,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-101.83806399926485,1002.5080960049561,,,,,,1650.4972647993754
LCOE_BIO_ETHYLENE_5a.xlsx,MIDAT_B-NGin,0.0,8.673867110009631,14.719591714369024,0.0,731.5650132921048,22.394810541429322,63.07754659102034,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-98.84361282091989,1002.5080960049561,,,,,,1653.2989292269162
LCOE_BIO_ETHYLENE_5a.xlsx,SW_B-NGin,0.0,6.6123038888106995,11.221109604308886,0.0,731.5650132921048,23.87556941940236,67.24827341822974,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-95.47331996720835,1002.5080960049561,,,,,,1656.760662454551
LCOE_SYNTHETIC_5a.xlsx,NCEN_S-CC90-H2in,0.0,59.676736715820034,,,,,,214.5739110730595,,117.95601525875196,,-45.26,,0.0,703.9247254444762,,,-18.68715450095741,371.93438698500023,261.1090179435745,1665.227638919725
LCOE_BIO_ETHYLENE_5a.xlsx,NE_B-NGin,0.0,10.524014722967358,17.859300581089478,0.0,731.5650132921048,22.394545684550323,63.07680059131232,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-78.45039014703553,1002.5080960049561,,,,,,1678.6809975238918
LCOE_BIO_ETHYLENE_5a.xlsx,CA_B-NGin,0.0,9.356751115969047,15.87844896091314,0.0,731.5650132921048,23.8734571446655,67.24232395471985,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-71.87829807107941,1002.5080960049561,,,,,,1687.749409196196
LCOE_SYNTHETIC_5a.xlsx,CEN_S-CC90-H2in,0.0,45.431151965262025,,,,,,214.5739110730595,,117.95601525875196,,-45.26,,0.0,756.5243934444762,,,-18.687010953848443,384.6530607150002,261.1090179435745,1716.3005394462757
LCOE_SYNTHETIC_5a.xlsx,SE_S-CC90-H2in,0.0,71.41122511992003,,,,,,214.5739110730595,,117.95601525875196,,-45.26,,0.0,809.1240614444762,,,-18.687013714369773,383.5295527350002,261.1090179435745,1793.7567698604125
LCOE_SYNTHETIC_5a.xlsx,NE_S-CC90-H2in,0.0,90.43210390076104,,,,,,214.5739110730595,,117.95601525875196,,-45.26,,0.0,914.3233974444761,,,-18.7896195315433,278.7422269800002,261.1090179435745,1813.08705306908
LCOE_SYNTHETIC_5a.xlsx,MIDAT_S-CC90-H2in,0.0,74.53391812555505,,,,,,214.5739110730595,,117.95601525875196,,-45.26,,0.0,861.7237294444761,,,-18.789841753510057,351.20142435000025,261.1090179435745,1817.0481744419071
